id,text,label,dataset_type,predict_label
32821,Hàng giả tự dán mác bây giờ bán tràn lan trên mạng face. Thật sự nguy hiểm nếu k hiểu biết và tìm hiểu kỹ các mặt hàng. ,0,train,1
9356,Đậu Văn Cường giờ giống thằng sida hơn à,0,train,1
4395,lãnh đạo v+ toàn bọn ăn tàn phá hoại đúng quy trình.,1,train,0
32598,":v vì thế khuyến cáo những bạn chạy lụt nhớ cầm chai xịt côn trùng theo, thấy bè nào xịt bè đó",0,train,1
27707,"Nữ diển viên nước ngoài mà tôi yêu thích nhất, cả về tài năng, tính cách, lòng nhân ái của cô ấy thật tuyệt vời",0,train,1
26301,"Các bộ sách lớp 1 giống như dạy cho những trẻ siêu nhân, các bé vào lớp một chỉ mới có 6 tuổi mà chương trình dạy chẳng khác nào như lớp 3,4 hồi xưa. Thật tội cho các bé học theo kiểu cải cách như bây giờ",1,train,0
15916,"Chừng nào DLV viên còn, núi nước này còn ! :3 -T Ngu-",0,train,1
3442,"Chúc mừng con quỷ này facebook nó bị hacker việt nam đánh sập rồi,toàn bộ đồ mua để bán online nó để ăn rồi kkk.( thực ra nó là phụ hồ nhé ).",1,train,0
6820,cho đi cách ly 14 năm cho nhớ .sống thua cả con vàng,1,train,0
2337,Ai theo đạo râu xồm thì giơ tay? Hãy theo Minh giáo chủ sẽ được lên thiên đường XHCN!,1,train,0
3066,Kéo đàn violin thì làm đếch gì được.,1,train,0
5526,"Thiên đường mà, nó lột dân chừng ko còn cái quần thì thôi",1,train,0
1049,Quỹ đầu cằc nè mấy em,1,train,0
32100,"Từ bao giờ con cái là để tranh giành ? Hỏi nó 1 tiếng xem nó thích ở với ai là xong , nó đã biết yêu thương thì ai thương nó sẽ có nó. Nhiều người giành con nhưng khi con lớn rồi , nó ko thèm ngó tới mặt mình luôn.",0,train,1
11934,Con này để húp chứ ko phải ăn :)),0,train,1
16986,"Quan trọng nhất là công khai. Đã công khai thì thằng làm luật sẽ đuối hơn. Chứ đâu chả có xã hội đen, chả có thế giới ngầm. Muốn thoát nghèo đâu chỉ có cách đi bán hàng dạo.",0,train,1
1701,Mình đanh vĩnh biệt cao lôn đi anh,1,train,0
43343, sau đó mới dùng muỗng cạo cơm dừa bỏ vào. tới lượt mình chị cũng tính làm vậy nhưng mình từ chối. không biết các bạn cảm giác thế nào chứ tôi là tôi rùng mình khi nhìn thấy mấy cái rác thải nhựa,0,train,1
18865,Clip này lâu rồi,0,train,1
5733,"Con này nói chuyện thì biết 0 có học ,bit đường sống của nó là đúng, đó cũng là thay trời hành đạo",1,train,0
40339," mọi người đều từ chối cả.” cuối cùng một bạn học cũ đứng ra nhận làm luật sư cho anh. “thật sự đấy là khoảng thời gian tôi bị khủng hoảng tinh thần, và lúc nào cũng sống trong trạng thái hoang mang, lo sợ, bất an",1,train,0
11748,Bà này chơi thiệt tình nên bị con kia lừa tiền,0,train,1
40069," các cơ sở ở hải ngoại của chi phái 1997 đến nay, bpsos đã nhận diện 15 cơ sở sau đây: 1. văn phòng đại diện hải ngoại, orange county, california 18192 3rd street, fountain valley, ca 92708 2. liên họ đạo hoa thịnh đốn, hoa kỳ 6329 arlington blvd",1,train,0
29912,Cố gắng kiếm con BMW đi cho sướng.,0,train,1
15154,Chứ cánh hoa gì mà giống cái bêb vn vậy má ơi,0,train,1
28877,"78 tuổi rồi, nhầm lẫn là bình thường. Nếu là TT Mỹ mà nhầm như vậy thì thật gay go",1,train,0
7039,"Hanh Viet ở nhà giúp mẹ giúp cha , ở đây soi soi mã cha chúng mày :))",1,train,0
6437,"Vâng! Xin giới thiệu vs các bạn, đây là ông Cao Thất Đức!",1,train,0
27206,"Đừng có gửi bản fax đòi ra đi miễn phí khi còn 1 năm hợp đồng nhé. Tôi không muốn xem kịch nữa đâu, xung quanh đã có quá nhiều kịch rồi.",1,train,0
42211," khoảng 170 lô đất được quy hoạch bao quanh nhà thờ của giáo xứ với tổng trị giá khoảng 50 triệu usd. ngoài ra, mỗi gia đình giáo xứ còn được nhận từ 3 đến 4 lô đất ở khu tái định cư với tổng trị giá khoảng 120 triệu usd. bên cạnh việc phải rút lui trước sự đấu tranh bền bỉ có chiến lược của cộng đồng giáo dân giáo xứ cồn dầu, chính quyền đà nẵng cũng âm thầm thực hiện kế hoạch truy tìm những người cốt cán của phong trào đấu tranh để tìm những thủ đoạn vô pháp hãm hại họ",1,train,0
29751,"1met vuông diện tích rừng cũng không được phá, chứ đừng nói là mé rừng. Nên tìm chổ đất trống khác để quy hoạch khu dân cư.",0,train,1
20056,kiểm tra: ê.! mày có tham nhũng không?,1,train,0
4919,Chắc Tiệp nghĩ Tiệp là hạng Thượng đẳng :)),1,train,0
42935,"""tù nhân lương tâm (tnlt) đặng đình bách ở trong tình trạng thiếu đói trong suốt hai tuần đầu tháng 3 ở trại giam số 6 (tỉnh nghệ an), nơi ông đang thi hành án tù năm năm về tội danh “trốn thuế.” luật gia đặng đình bách, người đứng đầu tổ chức phi lợi nhuận trung tâm nghiên cứu pháp luật và chính sách phát triển bền vững (lpsd), bị bắt giam hôm 24/6/2021 và bị kết tội một năm sau đó. [",1,train,0
43509," vậy thì tôi đã làm gì sai về việc tái chế và tặng xe này để phía chính quyền không làm việc trực tiếp với mình, mà lén lút dọa nạt những người tiếp nhận xe? tôi đang không biết phải làm việc với ai, làm việc như thế nào để tình trạng này phải được chấm dứt. tôi cũng chỉ là một cá nhân đứng ra triển khai sáng kiến xin gom xe cũ tái chế, tặng lại người cần. bao lâu nay tôi đã gặp rất nhiều trở ngại nhưng chưa lần nào tôi có mảy may suy nghĩ là nên dừng công việc này lại",1,train,0
35869,"hà nội: phạt 5 triệu đồng, tước gplx tài xế đi ngược chiều trên phố minh khai chiều 10/3, thông tin từ cục csgt (bộ công an), đội csgt đường bộ số 4 (phòng csgt công an tp hà nội) đã ra quyết định xử phạt tài xế p.đ.m",0,train,1
29010,Chàng trai mũi thò lò lớp 3C Kim Liên :),1,train,0
13806,..đừng chửi thâm quá mà hãy chửi kiểu hại não thôi cho vui,0,train,1
28438,Đứa trẻ bất hạnh.,1,train,0
35973," đã đến lúc chúng ta phải quên đi cái tự hào hão huyền là ""đánh thắng hai đế quốc to là pháp và mỹ"". bởi ta đánh thắng họ (nền dân chủ), để ta dựng lên chế độ độc tài. còn họ đã dựng lên thể chế dân chủ!!! điều đó khác nhau như đêm với ban ngày! phẩm chất và mục đích cuộc chiến của vn và của ukraine mang bản chất hoàn toàn khác nhau",1,train,0
42336," việc đó khiến kẻ làm thầy làm cha phải đau khổ không thôi, xấu hổ vì con một phần mà hổ thẹn với tổ tiên thì mười, không sợ dẹp tiệm chỉ sợ thất truyền cái đạo học sở nguyện của cha ông, đó là cái tội mà chết trăm lần cũng không sao đền được. vậy nên người cha mới đem hết đạo nghệ ghi chép lại, dặn là khi nào đứa con trai có con thì hãy đưa cho đứa nhỏ học, còn không thì gặp người hữu duyên rồi tặng cho họ cũng không sao. riêng với đứa con trai thì vì muốn giữ cho nó một đường mưu sinh yên lành nên người cha mới gom hết sở học lại mà viết ra ba bài thuốc, dặn là: “mạch bắt không được thì sờ, huyệt bấm không thông thì dùng gan bàn tay mà xoa bóp",0,train,1
17117,BảoBảo đọc cmt đi,0,train,1
42859," trong cuộc tranh luận này, phái “vị nhân sinh” đã chứng minh rằng không có văn nghệ đứng ngoài đấu tranh giai cấp và không theo khuynh hướng nào. nếu văn nghệ không làm lợi cho giai cấp này thì sẽ làm lợi cho giai cấp khác. họ chủ trương, trong xã hội có áp bức bốc lột, nhà văn chân chính phải “đem ngòi bút lột trán cái xã hội hiện tại để cho dân chúng trông rõ nguồn gốc của mọi sự đau thương và để tìm lấy đường sống“",0,train,1
27832,"He he, họ không sung sướng lắm đâu. Vì nhiều tiền quá, giá trị hàng hiệu cũng trở thành hàng bình dân với họ mà thôi.",0,train,1
3060,Hightlight của abe là cái ngu của 5 tk kia đó abe :)))),1,train,0
9509,Lê Bảo Trâm mặt giống m vcl :) nhận ce sinh đôi liền,0,train,1
18831,"Đùa, coi thường mạng sống của mình không sao, lấy mạng sống của toàn dân ra làm trò đùa thì đ’ thể chấp nhận được",0,train,1
31667,"Quê hương tuổi thơ tôi. Ngày xưa không có máy bơm nước, chỉ có một cái cuốc bàn và cái thau múc nước thế là tát cạn từng ô để bắt cá. Đến lúc mệt quá ko tát nước được nữa thì dùng nơm để chụp mò bắt cá. Giờ thèm lại càm giác này quá!",0,train,1
39983," tám năm trước cô ấy đi bộ từ miền nam ra thăm chồng, rồi ở lại luôn đây cũng đã tám năm, vì một lý do gì đó không biết. hôm nay, chồng của cô ấy chết. khác với những tù nhân ngụy quân ngụy quyền khác, xác của người chồng này được chôn cất đàng hoàng nơi sân sau của một ngôi nhà nằm cạnh trại giam",1,train,0
37207,"có ý kiến nhận định: người nông dân ít học nuôi gà, nuôi heo vẫn lãi. tại sao các quan chức có bằng cấp, ai cũng có cao cấp lý luận chính trị, lại được cơ chế đ.ộc quyền, nhưng làm đâu thua lỗ đó",0,train,1
39998, chúng ta không thể để cho chính quyền tiếp tục lợi dụng những người yếu thế như vậy,1,train,0
9556,bỏ tù + phạt tài chính thật nặng,0,train,1
28970,Phải bồi thường thôi ! Nói gì nữa !,1,train,0
29592,"Nữ sinh lớp 9 tổ chức sinh nhật tại quán Karaoke. Ở đó bao nhiêu thứ độc hại, thành phần bất hảo lại còn chưa làm ra tiền.",0,train,1
31370,QUÁ KHỦNG KHIẾP KHI TRÁI ĐẤT PHẢI ĐỔ MÁU VÌ KHÓI BỤI !Ô NHIỄM-THIÊN TAI -DỊCH BỆNH --TỪ ĐÓ MÀ RA !,1,train,0
10999,"Ủa mới ngày nào”Mày nhắm làm lại chị em t hong”mà h kỳ dzậy,trước khi có mấy cái vàng đeo trên người là bà bán bánh tráng?",1,train,0
43892," “bên cạnh đó, nỗi khổ tâm lớn nhất của lầu y tòng là từ khi hai đứa con nhỏ bị bắt về nhà nội, lầu y tòng không được phép đến thăm con.” các cô em gái cũng bị công an tra hỏi, và họ cầu cứu hội thánh tin lành việt nam miền bắc—hội thánh được nhà nước công nhận. “lúc đó hội thánh bảo ba chị em tự về nghệ an tìm hội thánh, tự đi nhóm ở đó, và không thuộc về hội thánh tin lành việt nam miền bắc tại vì chúng em ở khác tỉnh",1,train,0
5423,"Bữa nghe bảo anh này nhiễm phóng xạ, nằm viện này nọ cơ mà 😏",1,train,0
12409,Chui háng bố độ 😂😂😂,0,train,1
27731,Bố mẹ Hàn đừng cho con cái đi theo con đường nghệ sĩ nữa. Biết bao nhiêu tấm gương rồi. Còn ai đi theo con đường này thì phải cứng rắn lên mới được.,0,train,1
41123, tôi bảo cháu: - do ngôn ngữ việt nam phong phú và đa dạng nên họ nói lái đi cho dễ nghe ý mà. vậy bộ phận không nhỏ là gì hả bố.,0,train,1
14186,Cung chuan ma..ket ban xong ko quan tam nhung gi ho dang thi xoa ban dj cung dc...mat cong xem nhung gi chung no dang...,0,train,1
40441,"liên quan đến câu chuyện có dấu hiệu cán bộ quản lý đền hoàng mười ""biển thủ"" tiền công đức đã được chuyển động 24 giờ phản ánh trong chương trình phát sóng ngày hôm qua, phía huyện hưng nguyên (nghệ an) đã đề nghị công an vào cuộc xác minh, đồng thời yêu cầu ban quản lý đền hoàng mười báo cáo thông tin sự việc, với quan điểm sai đến đâu xử lý đến đó, không bao che cho sai phạm. trong sáng nay 29/2, phía ban quản lý khu di tích đền ông hoàng mười cũng đã tiến hành họp kiểm điểm, kỷ luật cán bộ ban quản lý vi phạm theo quy định. trước đó, theo điều tra của phóng viên chương trình chuyển động 24 giờ, cán bộ ban quản lý khu di tích liên tục có hành vi thu gom tiền đặt lễ nhưng không hề đưa vào hòm công đức mà chỉ gom để phía sau ban thờ",0,train,1
43289, đây là điều quan trọng trong các chiến dịch vận động quốc tế trước và sau các cuộc rà soát nhân quyền đối với việt nam. mời quý vị theo dõi video tóm tắt về sự việc trên qua phần phỏng vấn của đài radio saigon houston với ts. nguyễn đình thắng,0,train,1
